step,train_loss,val_loss,val_loss_hard
0,5.551699,5.551934,5.551934
1000,2.706112,2.653007,2.653007
2000,2.447585,2.417342,2.417342
3000,2.282209,2.258782,2.258782
4000,2.171482,2.167165,2.167165
5000,2.121330,2.128462,2.128462
6000,2.051564,2.053663,2.053663
7000,2.008653,2.016039,2.016039
8000,1.985387,1.991489,1.991489
9000,1.965713,1.957916,1.957916
10000,1.953189,1.924644,1.924644
11000,1.930956,1.921613,1.921613
12000,1.908107,1.908305,1.908305
13000,1.882599,1.883672,1.883672
14000,1.882336,1.872972,1.872972
15000,1.861909,1.863100,1.863100
16000,1.868187,1.861551,1.861551
17000,1.856170,1.833989,1.833989
18000,1.834910,1.833362,1.833362
19000,1.818752,1.827473,1.827473
20000,1.812170,1.814326,1.814326
21000,1.808788,1.797245,1.797245
22000,1.783374,1.800464,1.800464
23000,1.779675,1.799345,1.799345
24000,1.774178,1.787174,1.787174
25000,1.777841,1.770409,1.770409
26000,1.767896,1.762661,1.762661
27000,1.754800,1.755882,1.755882
28000,1.742321,1.751284,1.751284
29000,1.739584,1.735463,1.735463
30000,1.744275,1.731948,1.731948
31000,1.734506,1.724633,1.724633
32000,1.735781,1.723970,1.723970
33000,1.715479,1.717839,1.717839
34000,1.694239,1.707230,1.707230
35000,1.710333,1.711249,1.711249
36000,1.687010,1.698588,1.698588
37000,1.706393,1.694386,1.694386
38000,1.692413,1.688152,1.688152
39000,1.690924,1.683201,1.683201
40000,1.677836,1.679441,1.679441
41000,1.683233,1.674172,1.674172
42000,1.682586,1.670624,1.670624
43000,1.671726,1.667524,1.667524
44000,1.670097,1.667243,1.667243
45000,1.663223,1.663726,1.663726
46000,1.645203,1.661229,1.661229
47000,1.650440,1.660674,1.660674
48000,1.661524,1.658662,1.658662
49000,1.655019,1.655943,1.655943
