step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497875,0.498345,0.497506,0.497544,0.498096,0.497964,0.498808,0.498486,0.500200,0.499535,0.498787,0.498792,0.500018,0.499913,0.499448,0.498959,0.500667,0.499890,0.499134,0.499159,0.500307,0.500235,0.499906,0.499365,0.500869,0.500383,0.499475,0.499467,0.500264,0.500198,0.500160,0.499696,0.500133,0.499956,0.499828,0.499823,0.500282,0.500254,0.500350,0.500006,0.499521,0.499533,0.499830,0.499841,0.499771,0.499755,0.500222,0.500031
400,0.491730,0.494098,0.489425,0.490155,0.489582,0.489331,0.497895,0.496729,0.503086,0.500294,0.493866,0.493475,0.499039,0.498336,0.499552,0.497690,0.503892,0.500449,0.495735,0.495595,0.500512,0.500021,0.501036,0.498769,0.505190,0.502776,0.497737,0.497620,0.500125,0.499678,0.501349,0.499455,0.501140,0.500514,0.499225,0.499246,0.501961,0.501546,0.501385,0.500152,0.499343,0.499343,0.499655,0.499697,0.500129,0.500014,0.500585,0.500172
600,0.483837,0.488863,0.475483,0.477656,0.475776,0.475028,0.496126,0.491303,0.507897,0.500340,0.483729,0.482361,0.496049,0.493060,0.501850,0.493925,0.508096,0.499310,0.486237,0.484974,0.500840,0.498384,0.506246,0.496667,0.511405,0.503680,0.490941,0.489287,0.499623,0.497681,0.507234,0.498529,0.501154,0.497982,0.495725,0.495606,0.503919,0.501708,0.506788,0.500500,0.497595,0.497261,0.498735,0.498870,0.501802,0.501118,0.502370,0.500642
800,0.475721,0.483605,0.456718,0.460167,0.460349,0.457564,0.493051,0.480921,0.513007,0.498955,0.471262,0.467629,0.493500,0.484211,0.506118,0.484398,0.516447,0.497773,0.473535,0.469815,0.504495,0.496816,0.518824,0.489778,0.521000,0.504451,0.478714,0.473724,0.500272,0.493980,0.520487,0.494083,0.502795,0.493571,0.482682,0.481834,0.504632,0.498504,0.519589,0.499481,0.494437,0.492853,0.495257,0.495598,0.505373,0.503095,0.508173,0.501724
1000,0.466079,0.475809,0.436892,0.440810,0.453616,0.442544,0.493285,0.468611,0.519197,0.495398,0.461278,0.452726,0.498496,0.476060,0.518956,0.471767,0.525608,0.494855,0.460337,0.451913,0.511538,0.493268,0.539802,0.478550,0.531313,0.502725,0.468949,0.457615,0.500421,0.487997,0.541758,0.484728,0.505800,0.487337,0.466181,0.463224,0.505002,0.492100,0.538983,0.494250,0.493162,0.487547,0.489797,0.490019,0.509760,0.504578,0.518749,0.502481
1200,0.459436,0.470357,0.419398,0.423126,0.460230,0.432111,0.497205,0.456202,0.525746,0.492734,0.456834,0.441093,0.512736,0.470882,0.537508,0.460101,0.536470,0.490983,0.454478,0.437017,0.522122,0.490949,0.565703,0.468787,0.545597,0.502150,0.461039,0.440956,0.503422,0.481004,0.566885,0.476679,0.513428,0.484675,0.455614,0.447841,0.507055,0.486251,0.561412,0.487472,0.494243,0.483021,0.484474,0.484680,0.512097,0.503684,0.531232,0.501759
1400,0.452109,0.463693,0.403811,0.406036,0.477068,0.427221,0.505525,0.446136,0.531242,0.487804,0.457776,0.430679,0.534874,0.467852,0.560804,0.453384,0.548602,0.487045,0.454628,0.423341,0.534653,0.487584,0.591751,0.460352,0.558774,0.499326,0.458961,0.426618,0.506445,0.473352,0.593300,0.467980,0.520937,0.479711,0.448070,0.434523,0.505524,0.476954,0.584190,0.477749,0.494409,0.477758,0.479315,0.478842,0.512919,0.501357,0.544740,0.497798
1600,0.445183,0.456717,0.391930,0.391098,0.498464,0.426094,0.514414,0.437734,0.539277,0.485038,0.461977,0.421810,0.557728,0.468213,0.583070,0.447717,0.561550,0.483485,0.460303,0.409897,0.547545,0.483760,0.619112,0.455250,0.572136,0.496907,0.461349,0.412216,0.510469,0.464233,0.620689,0.461436,0.531730,0.475338,0.444251,0.421127,0.504463,0.466751,0.610450,0.468853,0.497604,0.472438,0.474184,0.472826,0.512637,0.497266,0.559245,0.490423
1800,0.440157,0.451359,0.382771,0.377215,0.520909,0.427482,0.524606,0.430243,0.546008,0.482130,0.470047,0.415647,0.582529,0.469213,0.606607,0.442964,0.573534,0.480338,0.469378,0.398079,0.561046,0.479251,0.645294,0.449807,0.587337,0.495558,0.469965,0.400874,0.520197,0.458676,0.646298,0.456249,0.544045,0.472259,0.441842,0.408517,0.503233,0.456185,0.633082,0.459883,0.503626,0.470039,0.468648,0.466292,0.511764,0.492346,0.575137,0.481884
