step,train_loss,val_loss
0,5.538413,5.524831
1000,2.282558,2.253745
2000,1.987627,1.959579
3000,1.810152,1.801068
4000,1.718730,1.718651
5000,1.676804,1.674010
6000,1.642750,1.649267
7000,1.636813,1.626667
8000,1.611169,1.609959
9000,1.601743,1.591070
10000,1.580850,1.580403
11000,1.574327,1.566651
12000,1.560449,1.553148
13000,1.540281,1.540242
14000,1.529242,1.531513
15000,1.518772,1.521753
16000,1.509946,1.510719
17000,1.513485,1.504081
18000,1.498119,1.496709
19000,1.494612,1.491364
20000,1.482095,1.483435
21000,1.476872,1.477942
22000,1.480964,1.474661
23000,1.461937,1.470702
24000,1.465466,1.466557
