step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498314,0.498520,0.497360,0.497369,0.497865,0.497589,0.497385,0.497235,0.502440,0.500954,0.497829,0.497830,0.498967,0.498680,0.497784,0.497452,0.500967,0.499776,0.499172,0.499157,0.501730,0.501552,0.499392,0.498513,0.501679,0.500724,0.499424,0.499395,0.500816,0.500654,0.501459,0.500606,0.499714,0.499519,0.499498,0.499506,0.501064,0.501032,0.502532,0.502176,0.499574,0.499280,0.500090,0.500104,0.501881,0.501904,0.502960,0.502843
400,0.494074,0.495302,0.488523,0.488672,0.489956,0.489199,0.493683,0.492532,0.511200,0.507299,0.491082,0.490913,0.494382,0.493105,0.491942,0.490933,0.506060,0.499657,0.494283,0.494383,0.503099,0.501055,0.495754,0.493691,0.508780,0.504660,0.497529,0.497485,0.504445,0.503710,0.502318,0.499743,0.502048,0.500297,0.497679,0.497730,0.506165,0.505793,0.508595,0.506842,0.498031,0.497557,0.499966,0.500029,0.508289,0.508254,0.512752,0.512179
600,0.485839,0.489713,0.473075,0.473750,0.475905,0.474351,0.485136,0.483634,0.527353,0.518123,0.480037,0.479181,0.488272,0.484380,0.480232,0.478912,0.517129,0.498305,0.483646,0.483757,0.505248,0.499439,0.486955,0.483818,0.520054,0.508761,0.489309,0.489073,0.510496,0.508285,0.498363,0.493642,0.505002,0.498744,0.491617,0.491686,0.515335,0.513821,0.512762,0.507970,0.498958,0.496575,0.496093,0.496311,0.521462,0.520936,0.525197,0.522307
800,0.473971,0.480963,0.454787,0.456582,0.460409,0.456042,0.476037,0.474174,0.547702,0.528197,0.463785,0.461496,0.480390,0.470718,0.465528,0.463592,0.532113,0.494144,0.465330,0.465180,0.508586,0.496761,0.476139,0.470935,0.535360,0.512169,0.474107,0.473541,0.519222,0.513561,0.494852,0.486210,0.511695,0.497400,0.480723,0.481004,0.527431,0.523088,0.519774,0.509617,0.503564,0.497250,0.488161,0.488425,0.534699,0.532343,0.542146,0.534535
1000,0.462753,0.471648,0.435034,0.437740,0.453661,0.439750,0.466181,0.462920,0.569880,0.535443,0.449209,0.443538,0.479182,0.456510,0.448678,0.444918,0.549907,0.491210,0.447903,0.446479,0.515118,0.493592,0.465262,0.455228,0.556501,0.516539,0.459384,0.457694,0.529319,0.517361,0.493240,0.476297,0.522911,0.499158,0.467944,0.468234,0.540973,0.531476,0.527998,0.508460,0.510104,0.498359,0.479343,0.479625,0.548643,0.542979,0.560116,0.544443
1200,0.450788,0.460035,0.417529,0.420460,0.457578,0.427079,0.458974,0.453356,0.590882,0.539393,0.438464,0.428041,0.486524,0.444130,0.434798,0.427983,0.565572,0.485449,0.432281,0.429285,0.521427,0.488009,0.457946,0.442150,0.573162,0.515240,0.445941,0.442308,0.539180,0.518300,0.494421,0.468162,0.536949,0.499325,0.455549,0.455561,0.554511,0.539727,0.536482,0.506951,0.517712,0.498935,0.470154,0.470372,0.559206,0.549104,0.573617,0.548738
1400,0.440577,0.449180,0.401788,0.403888,0.472685,0.420766,0.454360,0.445086,0.609463,0.538318,0.433973,0.416345,0.503610,0.435627,0.426233,0.413463,0.583468,0.479632,0.418711,0.412929,0.528418,0.480758,0.456250,0.430823,0.591789,0.513477,0.433940,0.426840,0.544971,0.513690,0.496758,0.458937,0.549861,0.498014,0.444376,0.443815,0.567156,0.545236,0.544152,0.502474,0.524856,0.498708,0.462839,0.462794,0.569033,0.553612,0.585976,0.549485
1600,0.431869,0.438821,0.387962,0.388824,0.492320,0.416578,0.450954,0.437469,0.626605,0.537244,0.432134,0.406150,0.523691,0.428019,0.422118,0.400686,0.599783,0.472035,0.408212,0.398249,0.536843,0.472905,0.456482,0.420537,0.607986,0.508124,0.423564,0.412160,0.553157,0.509795,0.501364,0.450665,0.561414,0.495109,0.432697,0.431386,0.578842,0.549066,0.552685,0.497379,0.531723,0.495716,0.454740,0.454297,0.576292,0.556615,0.594022,0.545610
1800,0.424911,0.429009,0.376790,0.375154,0.514551,0.415655,0.448845,0.429671,0.639632,0.533293,0.433205,0.397850,0.547852,0.425539,0.423529,0.390014,0.618111,0.465336,0.403074,0.385593,0.547921,0.466610,0.461684,0.410642,0.623866,0.503040,0.417385,0.400665,0.561129,0.503890,0.507355,0.441482,0.575334,0.492426,0.423547,0.420976,0.588718,0.551302,0.561745,0.490944,0.543100,0.494822,0.446823,0.446106,0.581414,0.557208,0.600938,0.540434
