step,train_loss,val_loss
0,5.578517,5.573209
1000,2.120762,2.086042
2000,1.894967,1.886811
3000,1.756577,1.745656
4000,1.657393,1.659647
5000,1.607782,1.602814
6000,1.565092,1.570977
7000,1.554561,1.541710
8000,1.522418,1.519001
9000,1.508937,1.500189
10000,1.488183,1.479809
11000,1.475630,1.464933
12000,1.460928,1.456474
13000,1.441413,1.442472
14000,1.430349,1.433428
15000,1.421345,1.423630
16000,1.413691,1.415241
17000,1.413940,1.406049
18000,1.398939,1.400071
19000,1.397547,1.394456
20000,1.385866,1.388676
21000,1.383084,1.384188
22000,1.384313,1.380550
23000,1.367593,1.377500
24000,1.373189,1.374744
