step,train_loss,val_bpb
200,9.922025,2.937922
400,8.973225,2.561288
600,7.710377,2.196786
800,6.882109,2.028857
1000,6.477386,1.946610
1200,6.245842,1.898226
1400,6.114020,1.864703
1600,6.011805,1.839340
1800,5.934977,1.819683
2000,5.857423,1.802219
2200,5.820306,1.785617
2400,5.780255,1.770970
2600,5.712301,1.755905
2800,5.680355,1.744718
3000,5.641139,1.734304
3200,5.597864,1.723600
3400,5.569275,1.715523
3600,5.542756,1.707944
3800,5.512226,1.699970
4000,5.490613,1.693538
4200,5.465636,1.686773
4400,5.450255,1.680046
4600,5.423944,1.674528
4800,5.432739,1.669964
5000,5.392011,1.664092
5200,5.377104,1.660741
5400,5.359744,1.656761
5600,5.338828,1.651874
5800,5.337489,1.648406
6000,5.321573,1.645581
6200,5.306755,1.642617
6400,5.305855,1.640922
6600,5.288241,1.637149
6800,5.286938,1.635501
7000,5.291835,1.634601
7200,5.276571,1.632862
7400,5.255415,1.631852
7600,5.248276,1.630289
7800,5.249909,1.629690
8000,5.259413,1.628253
