step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
200,0.498990,0.498912,0.497109,0.497064,0.496840,0.496717,0.495797,0.495791,0.498295,0.498100,0.497250,0.497136,0.497029,0.496907,0.495786,0.495781,0.497954,0.497653,0.497541,0.497344,0.497081,0.496940,0.495799,0.495794,0.498194,0.497858,0.497805,0.497641,0.497444,0.497353,0.495798,0.495794,0.498327,0.497920,0.497709,0.497495,0.497420,0.497339,0.495811,0.495803,0.498249,0.497750,0.497638,0.497355,0.497195,0.497125,0.495798,0.495790
400,0.498445,0.498573,0.491677,0.491696,0.491526,0.491108,0.484277,0.484279,0.495560,0.495406,0.493700,0.494154,0.493948,0.493167,0.484278,0.484281,0.492673,0.492429,0.493644,0.493662,0.492955,0.491997,0.484296,0.484298,0.493447,0.493734,0.492998,0.493167,0.492368,0.491979,0.484298,0.484302,0.493241,0.492817,0.491620,0.491641,0.491121,0.490730,0.484311,0.484310,0.492616,0.491666,0.491164,0.490708,0.490190,0.490081,0.484298,0.484296
600,0.500743,0.501587,0.488606,0.488498,0.489163,0.487497,0.466248,0.466234,0.492690,0.493959,0.492538,0.495334,0.494735,0.491729,0.466253,0.466244,0.487373,0.490768,0.493651,0.496104,0.494280,0.490299,0.466272,0.466260,0.488526,0.492536,0.490179,0.493185,0.490643,0.488649,0.466272,0.466264,0.487962,0.489663,0.486911,0.488971,0.486714,0.485031,0.466294,0.466277,0.485410,0.485162,0.483995,0.483929,0.482704,0.482430,0.466274,0.466259
800,0.499243,0.501052,0.485400,0.485036,0.492495,0.486847,0.442562,0.442440,0.489525,0.491989,0.490184,0.497748,0.499097,0.492314,0.442483,0.442415,0.481157,0.492925,0.496352,0.503490,0.500602,0.491631,0.442467,0.442420,0.483643,0.494172,0.490224,0.498386,0.492740,0.486975,0.442466,0.442422,0.481175,0.487650,0.482059,0.488904,0.483314,0.479136,0.442505,0.442454,0.479709,0.481436,0.478219,0.479441,0.476287,0.475471,0.442475,0.442430
1000,0.492999,0.495508,0.483427,0.482692,0.499300,0.486019,0.417495,0.417187,0.485804,0.487909,0.483486,0.496604,0.504548,0.493068,0.417227,0.417027,0.474490,0.493546,0.497035,0.510553,0.508179,0.493612,0.417139,0.417021,0.477706,0.499307,0.491238,0.507050,0.498107,0.487280,0.417156,0.417021,0.476339,0.490012,0.478516,0.493363,0.484663,0.476389,0.417228,0.417118,0.474685,0.481659,0.472025,0.476765,0.471530,0.469370,0.417194,0.417096
1200,0.485429,0.489459,0.481122,0.480161,0.502270,0.482279,0.394726,0.394259,0.481749,0.481613,0.478588,0.493909,0.511115,0.495705,0.394362,0.393843,0.469169,0.491807,0.495402,0.513528,0.516155,0.496255,0.394323,0.393913,0.473803,0.500719,0.490631,0.511845,0.504128,0.489665,0.394352,0.393859,0.473474,0.492391,0.477075,0.499024,0.488226,0.476400,0.394518,0.394231,0.471376,0.482708,0.467883,0.475955,0.469746,0.466736,0.394541,0.394266
1400,0.480018,0.485717,0.479801,0.478553,0.503990,0.475421,0.374718,0.374102,0.478215,0.476790,0.474199,0.490756,0.517020,0.498968,0.374550,0.373866,0.465591,0.488706,0.493125,0.512809,0.521938,0.498999,0.375983,0.375262,0.470077,0.497674,0.487616,0.512279,0.507267,0.491009,0.376607,0.375418,0.471514,0.491245,0.474281,0.499763,0.493932,0.478541,0.377864,0.377325,0.470768,0.484613,0.466803,0.478390,0.472693,0.468073,0.378407,0.377728
1600,0.477782,0.483816,0.479086,0.477699,0.504207,0.470851,0.359116,0.358228,0.476603,0.474898,0.470247,0.487244,0.520214,0.500550,0.359367,0.358435,0.463079,0.485245,0.487803,0.508332,0.523181,0.500016,0.364010,0.363100,0.466316,0.494295,0.482551,0.508004,0.505393,0.488721,0.366614,0.364768,0.468256,0.488008,0.470206,0.497541,0.498062,0.481075,0.370447,0.369960,0.468199,0.481711,0.463709,0.476474,0.475025,0.469450,0.371489,0.370560
1800,0.476436,0.483545,0.478481,0.476863,0.504972,0.465395,0.349536,0.347951,0.475090,0.473063,0.466324,0.483834,0.520704,0.500341,0.349452,0.348019,0.460080,0.481929,0.483569,0.504340,0.526886,0.502709,0.356395,0.355526,0.462863,0.491475,0.477884,0.504264,0.506802,0.489261,0.360331,0.358364,0.463801,0.483967,0.467455,0.495762,0.502293,0.483366,0.366949,0.366708,0.463592,0.477767,0.460639,0.474440,0.476902,0.470182,0.368600,0.367497
2000,0.473890,0.482916,0.477219,0.475434,0.507970,0.460086,0.344126,0.340804,0.472611,0.470253,0.460840,0.478958,0.520493,0.498067,0.342599,0.339881,0.455713,0.477114,0.478134,0.499369,0.531620,0.504654,0.352339,0.350506,0.458803,0.487260,0.473724,0.500278,0.507093,0.488063,0.355960,0.353572,0.460289,0.480965,0.461325,0.491055,0.504394,0.484178,0.364055,0.364389,0.457750,0.471893,0.456519,0.470866,0.473981,0.467111,0.366898,0.365345
