step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498757,0.498971,0.497782,0.497791,0.498154,0.497946,0.498190,0.497739,0.501803,0.500569,0.498271,0.498273,0.499937,0.499648,0.499664,0.498571,0.501889,0.500804,0.498637,0.498655,0.500329,0.500108,0.501135,0.499884,0.501634,0.500792,0.498845,0.498851,0.500494,0.500424,0.502133,0.501282,0.501039,0.500269,0.499309,0.499289,0.500559,0.500509,0.502615,0.502161,0.499701,0.499197,0.499458,0.499491,0.500396,0.500372,0.502979,0.502857
400,0.495002,0.496562,0.489427,0.489704,0.489899,0.489447,0.493362,0.491717,0.510548,0.506158,0.491306,0.491332,0.496383,0.495201,0.495642,0.492564,0.509303,0.502758,0.491609,0.491741,0.500634,0.498655,0.499431,0.494915,0.508944,0.503707,0.493425,0.493434,0.503099,0.502109,0.504172,0.498750,0.507994,0.504490,0.497353,0.497347,0.503789,0.503298,0.508138,0.503775,0.501099,0.499071,0.497141,0.497295,0.502705,0.502226,0.511532,0.509253
600,0.487791,0.492125,0.475537,0.476641,0.476542,0.475538,0.487713,0.483905,0.525394,0.514487,0.479466,0.479244,0.490377,0.487370,0.489635,0.482793,0.521350,0.504113,0.478287,0.478377,0.499317,0.493810,0.496027,0.485767,0.520569,0.506648,0.482612,0.482452,0.506187,0.503099,0.506290,0.492576,0.519398,0.510031,0.491904,0.491903,0.509889,0.508278,0.515465,0.502941,0.503544,0.498057,0.493096,0.493310,0.508712,0.506611,0.522951,0.514502
800,0.476942,0.484141,0.457012,0.459176,0.459499,0.457159,0.481328,0.473983,0.544706,0.521664,0.462937,0.462199,0.483011,0.475562,0.483833,0.470586,0.538608,0.502194,0.460122,0.459828,0.497126,0.486264,0.493559,0.474911,0.537110,0.508330,0.466485,0.465780,0.509726,0.502657,0.510574,0.485317,0.531797,0.513095,0.479940,0.480069,0.518361,0.514109,0.526638,0.501840,0.506971,0.494660,0.486687,0.487053,0.516769,0.512100,0.538100,0.519442
1000,0.465813,0.474794,0.436951,0.439739,0.447651,0.440689,0.477711,0.464601,0.565358,0.525735,0.447125,0.444827,0.480788,0.463470,0.485380,0.459839,0.557760,0.497622,0.441864,0.440458,0.494125,0.475235,0.496691,0.463283,0.554650,0.505685,0.450397,0.448384,0.512114,0.498883,0.519133,0.476893,0.547124,0.515037,0.467741,0.467326,0.527695,0.518716,0.540700,0.498751,0.512648,0.492266,0.479886,0.480044,0.524102,0.515495,0.552215,0.519772
1200,0.454334,0.463783,0.418652,0.421288,0.441298,0.425892,0.474720,0.455010,0.582742,0.523969,0.434029,0.429229,0.487371,0.454368,0.488850,0.449150,0.575249,0.491500,0.426169,0.422805,0.493792,0.463714,0.502159,0.453800,0.571667,0.501262,0.435631,0.431817,0.511493,0.490946,0.529318,0.469715,0.563140,0.516657,0.454368,0.453407,0.536538,0.521736,0.554203,0.495338,0.521007,0.493691,0.473788,0.473851,0.532205,0.519102,0.565453,0.518692
1400,0.443459,0.452013,0.401570,0.403311,0.446997,0.416788,0.472395,0.445110,0.598432,0.520645,0.424897,0.415283,0.499660,0.448639,0.496966,0.440335,0.594030,0.484969,0.413605,0.406279,0.495664,0.451703,0.510165,0.444588,0.590537,0.495439,0.423106,0.416053,0.510891,0.481360,0.541323,0.462851,0.579224,0.514691,0.441505,0.439447,0.541577,0.519467,0.569087,0.490624,0.529548,0.492018,0.467775,0.467823,0.538770,0.521566,0.579562,0.516048
1600,0.434758,0.441732,0.387438,0.387573,0.459798,0.409511,0.471354,0.434364,0.612574,0.515598,0.418910,0.402647,0.516637,0.444783,0.508238,0.431995,0.612425,0.478235,0.404811,0.392539,0.500295,0.440791,0.523884,0.436843,0.606432,0.489340,0.412290,0.401089,0.511554,0.472160,0.555857,0.454998,0.592113,0.510691,0.429597,0.425978,0.543387,0.513605,0.584921,0.483966,0.539056,0.489958,0.461083,0.460803,0.546259,0.524312,0.593334,0.510760
1800,0.425612,0.430305,0.376558,0.374064,0.474975,0.405632,0.471774,0.424859,0.625535,0.509526,0.416061,0.392421,0.536430,0.443207,0.522106,0.425722,0.630869,0.470904,0.400503,0.380210,0.509973,0.433604,0.538698,0.429714,0.622559,0.482819,0.403888,0.387155,0.511875,0.462330,0.571285,0.448334,0.607740,0.508210,0.418384,0.412993,0.545078,0.507755,0.600549,0.477453,0.549010,0.487050,0.454875,0.454242,0.551915,0.524964,0.605671,0.503757
