step,train_loss,val_loss
0,5.566268,5.567419
1000,1.953685,1.870336
2000,1.626191,1.613600
3000,1.551471,1.545242
4000,1.507939,1.505606
5000,1.479036,1.476526
6000,1.459480,1.462399
7000,1.446501,1.445411
8000,1.431425,1.434471
9000,1.414538,1.422385
10000,1.415836,1.413451
11000,1.399268,1.400598
12000,1.390292,1.388942
13000,1.377885,1.379459
14000,1.370569,1.372333
15000,1.361494,1.364259
16000,1.357363,1.359282
17000,1.351834,1.351390
18000,1.348728,1.347495
19000,1.339112,1.342171
20000,1.333592,1.337357
21000,1.334032,1.333069
22000,1.329068,1.329225
23000,1.320814,1.326264
24000,1.321868,1.323540
25000,1.319928,1.319851
26000,1.312560,1.317497
27000,1.319100,1.315094
28000,1.308711,1.312241
29000,1.306300,1.310758
30000,1.314287,1.307394
31000,1.304934,1.304718
32000,1.301700,1.303077
33000,1.297335,1.302751
34000,1.292418,1.298808
35000,1.298292,1.298454
36000,1.291748,1.295979
37000,1.288419,1.294458
38000,1.290747,1.292796
39000,1.285993,1.291343
40000,1.288449,1.289216
41000,1.287839,1.287534
42000,1.286694,1.286063
43000,1.285985,1.284451
44000,1.283640,1.284494
45000,1.279231,1.281128
46000,1.276408,1.280784
47000,1.274344,1.279104
48000,1.270748,1.277156
49000,1.270662,1.277484
50000,1.275084,1.275552
51000,1.271754,1.275370
52000,1.270772,1.271825
53000,1.268551,1.272021
54000,1.267886,1.271240
55000,1.265048,1.270439
56000,1.261799,1.269272
57000,1.264311,1.268476
58000,1.265149,1.266491
59000,1.263305,1.266443
60000,1.262152,1.265177
61000,1.260336,1.264299
62000,1.262234,1.264747
63000,1.258844,1.262543
64000,1.254544,1.260818
65000,1.260586,1.260744
66000,1.254699,1.259262
67000,1.255763,1.259014
68000,1.256970,1.257104
69000,1.256829,1.257810
70000,1.250529,1.257315
71000,1.255400,1.255272
72000,1.252979,1.254717
73000,1.248423,1.254079
74000,1.247673,1.253523
75000,1.250808,1.253815
76000,1.249812,1.251204
77000,1.250341,1.252699
78000,1.245251,1.250826
79000,1.242736,1.250256
80000,1.252675,1.250081
81000,1.244625,1.249229
82000,1.238433,1.248899
83000,1.250934,1.247934
84000,1.242281,1.247900
85000,1.244407,1.246955
86000,1.238477,1.246520
87000,1.243363,1.246019
88000,1.242716,1.245566
89000,1.238536,1.245260
90000,1.236376,1.244978
91000,1.233525,1.244686
92000,1.237690,1.243605
93000,1.240140,1.243690
94000,1.240288,1.243720
95000,1.243722,1.242801
96000,1.239306,1.243480
97000,1.239829,1.242731
98000,1.238853,1.242758
99000,1.234312,1.241914
