step,train_loss,val_loss,val_loss_hard
0,5.551204,5.551776,5.551776
1000,2.591761,2.550827,2.550827
2000,2.292610,2.274420,2.274420
3000,2.130524,2.119497,2.119497
4000,2.035078,2.031069,2.031069
5000,1.971185,1.966354,1.966354
6000,1.918304,1.908813,1.908813
7000,1.886256,1.875784,1.875784
8000,1.853291,1.848517,1.848517
9000,1.837251,1.836747,1.836747
10000,1.813994,1.814743,1.814743
11000,1.801846,1.799837,1.799837
12000,1.788889,1.788431,1.788431
13000,1.777723,1.778454,1.778454
14000,1.771177,1.763952,1.763952
15000,1.755897,1.757508,1.757508
16000,1.757095,1.744596,1.744596
17000,1.742601,1.743894,1.743894
18000,1.735273,1.731655,1.731655
19000,1.726441,1.724858,1.724858
20000,1.719511,1.717971,1.717971
21000,1.716342,1.713945,1.713945
22000,1.710195,1.709825,1.709825
23000,1.703277,1.701631,1.701631
24000,1.697074,1.697089,1.697089
25000,1.688602,1.691757,1.691757
26000,1.686185,1.691083,1.691083
27000,1.683284,1.680502,1.680502
28000,1.680774,1.679009,1.679009
29000,1.676663,1.671433,1.671433
30000,1.677079,1.668215,1.668215
31000,1.665946,1.663852,1.663852
32000,1.661896,1.660115,1.660115
33000,1.658165,1.659114,1.659114
34000,1.655874,1.654317,1.654317
35000,1.655615,1.650043,1.650043
36000,1.650130,1.646572,1.646572
37000,1.646995,1.644574,1.644574
38000,1.648341,1.641081,1.641081
39000,1.638591,1.642055,1.642055
40000,1.639984,1.635292,1.635292
41000,1.631702,1.633507,1.633507
42000,1.631595,1.632712,1.632712
43000,1.635870,1.632402,1.632402
44000,1.631669,1.627263,1.627263
45000,1.630583,1.624503,1.624503
46000,1.625843,1.626576,1.626576
47000,1.630644,1.624656,1.624656
48000,1.623736,1.622824,1.622824
49000,1.627548,1.624120,1.624120
