step,train_loss,val_loss,val_loss_hard
0,5.551633,5.551692,5.551692
1000,2.428899,2.384526,2.384526
2000,2.207324,2.193472,2.193472
3000,2.111557,2.093785,2.093785
4000,2.052413,2.039369,2.039369
5000,1.994827,1.990343,1.990343
6000,1.945552,1.930351,1.930351
7000,1.898592,1.902329,1.902329
8000,1.880025,1.864669,1.864669
9000,1.844322,1.850466,1.850466
10000,1.836864,1.829007,1.829007
11000,1.820776,1.817498,1.817498
12000,1.814213,1.806048,1.806048
13000,1.794367,1.797888,1.797888
14000,1.787705,1.785393,1.785393
15000,1.791522,1.779218,1.779218
16000,1.760060,1.764747,1.764747
17000,1.762091,1.755302,1.755302
18000,1.755129,1.751221,1.751221
19000,1.746518,1.742770,1.742770
20000,1.739143,1.734560,1.734560
21000,1.732672,1.728331,1.728331
22000,1.717518,1.724694,1.724694
23000,1.725617,1.716771,1.716771
24000,1.713082,1.708362,1.708362
25000,1.705466,1.701872,1.701872
26000,1.702617,1.697155,1.697155
27000,1.696350,1.692979,1.692979
28000,1.690231,1.686833,1.686833
29000,1.683313,1.681970,1.681970
30000,1.667668,1.674599,1.674599
31000,1.662800,1.670704,1.670704
32000,1.671193,1.664011,1.664011
33000,1.668806,1.660379,1.660379
34000,1.656596,1.654181,1.654181
35000,1.658835,1.650734,1.650734
36000,1.651752,1.646977,1.646977
37000,1.648828,1.643765,1.643765
38000,1.648495,1.639100,1.639100
39000,1.633165,1.635641,1.635641
40000,1.633763,1.632087,1.632087
41000,1.628160,1.628772,1.628772
42000,1.635094,1.626522,1.626522
43000,1.625578,1.621846,1.621846
44000,1.616409,1.620659,1.620659
45000,1.630230,1.618268,1.618268
46000,1.622114,1.617309,1.617309
47000,1.613653,1.616650,1.616650
48000,1.621474,1.613440,1.613440
49000,1.610458,1.614245,1.614245
