step,train_loss,val_loss
0,5.615252,5.624685
1000,1.925913,1.903427
2000,1.786044,1.779781
3000,1.728639,1.721865
4000,1.690256,1.685678
5000,1.660272,1.656295
6000,1.643011,1.640235
7000,1.625575,1.621945
8000,1.613962,1.609175
9000,1.602904,1.598712
10000,1.585735,1.589140
11000,1.581575,1.578793
12000,1.565296,1.568459
13000,1.553662,1.561485
14000,1.548757,1.550628
15000,1.542339,1.543007
16000,1.540705,1.534907
17000,1.529778,1.528849
18000,1.533039,1.522557
19000,1.511308,1.516834
20000,1.515670,1.512297
21000,1.506254,1.506798
22000,1.507902,1.503532
23000,1.500842,1.500129
24000,1.502665,1.497609
