step,train_loss,val_bpb
200,9.730900,2.711211
400,7.731903,2.190289
600,7.037996,2.093264
800,6.798312,2.055740
1000,6.671307,2.022845
1200,6.594372,2.001807
1400,6.533990,1.987945
1600,6.463895,1.975444
1800,6.440148,1.964809
2000,6.414280,1.958227
2200,6.381219,1.951704
2400,6.361707,1.945408
2600,6.352485,1.937160
2800,6.324520,1.932552
3000,6.307734,1.928408
3200,6.293380,1.921914
3400,6.261492,1.917777
3600,6.268547,1.915576
3800,6.252915,1.912435
4000,6.229713,1.909419
4200,6.234137,1.905606
4400,6.229284,1.903326
4600,6.218984,1.900838
4800,6.229862,1.899596
5000,6.210776,1.895829
5200,6.183282,1.894831
5400,6.173067,1.893312
5600,6.188039,1.891456
5800,6.173906,1.888827
6000,6.168382,1.888444
6200,6.161147,1.887839
6400,6.154514,1.885402
6600,6.161563,1.884924
6800,6.155529,1.883767
7000,6.156947,1.883186
7200,6.152254,1.882510
7400,6.156360,1.881618
7600,6.141108,1.881270
7800,6.142603,1.880827
8000,6.136075,1.880396
